Accepted_binomial,Annual_Mean_Temp_1,AnnualPrecipitation_1
Pseudathyrium alpestre ,-3,378
Pseudathyrium alpestre ,-11,410
Pseudathyrium alpestre ,-36,817
Pseudathyrium alpestre ,-13,439
Pseudathyrium alpestre ,-26,535
Pseudathyrium alpestre ,-20,357
Pseudathyrium alpestre ,-47,546
Pseudathyrium alpestre ,-20,357
Pseudathyrium alpestre ,-32,460
Pseudathyrium alpestre ,-20,357
Pseudathyrium alpestre ,-38,529
Pseudathyrium alpestre ,-18,439
Pseudathyrium alpestre ,-19,486
Pseudathyrium alpestre ,-16,492
Pseudathyrium alpestre ,-47,546
Pseudathyrium alpestre ,-20,357
Pseudathyrium alpestre ,-11,574
Pseudathyrium alpestre ,-11,574
Pseudathyrium alpestre ,-11,574
Pseudathyrium alpestre ,-11,574
Pseudathyrium alpestre ,-11,574
Pseudathyrium alpestre ,-11,574
Pseudathyrium alpestre ,-11,574
Pseudathyrium alpestre ,-16,627
Pseudathyrium alpestre ,-11,574
Pseudathyrium alpestre ,-3,1029
Pseudathyrium alpestre ,-23,360
Pseudathyrium alpestre ,-18,450
Pseudathyrium alpestre ,-45,542
Pseudathyrium alpestre ,-45,542
Pseudathyrium alpestre ,-31,462
Pseudathyrium alpestre ,-42,759
Pseudathyrium alpestre ,-26,575
Pseudathyrium alpestre ,-30,428
Pseudathyrium alpestre ,-23,360
Pseudathyrium alpestre ,-12,405
Pseudathyrium alpestre ,-20,506
Pseudathyrium alpestre ,-12,405
Pseudathyrium alpestre ,74,562
Pseudathyrium alpestre ,11,935
Pseudathyrium alpestre ,18,904
Pseudathyrium alpestre ,-4,555
Pseudathyrium alpestre ,-4,555
Pseudathyrium alpestre ,-4,555
Pseudathyrium alpestre ,-4,555
Pseudathyrium alpestre ,-4,555
Pseudathyrium alpestre ,-7,546
Pseudathyrium alpestre ,-7,546
Pseudathyrium alpestre ,-10,419
Pseudathyrium alpestre ,-7,546
Pseudathyrium alpestre ,-7,546
Pseudathyrium alpestre ,-7,514
Pseudathyrium alpestre ,-1,421
Pseudathyrium alpestre ,-7,546
Pseudathyrium alpestre ,-7,514
Pseudathyrium alpestre ,-7,546
Pseudathyrium alpestre ,-9,498
Pseudathyrium alpestre ,-7,546
Pseudathyrium alpestre ,-7,546
Pseudathyrium alpestre ,-7,546
Pseudathyrium alpestre ,-7,546
Pseudathyrium alpestre ,-7,546
Pseudathyrium alpestre ,9,508
Pseudathyrium alpestre ,10,528
Pseudathyrium alpestre ,72,567
Pseudathyrium alpestre ,24,789
Pseudathyrium alpestre ,-9,401
Pseudathyrium alpestre ,5,561
Pseudathyrium alpestre ,3,469
Pseudathyrium alpestre ,4,474
Pseudathyrium alpestre ,-6,713
Pseudathyrium alpestre ,-10,632
Pseudathyrium alpestre ,21,745
Pseudathyrium alpestre ,15,541
Pseudathyrium alpestre ,-38,526
Pseudathyrium alpestre ,-9,416
Pseudathyrium alpestre ,NA,NA
Pseudathyrium alpestre ,-10,521
Pseudathyrium alpestre ,-3,648
Pseudathyrium alpestre ,-8,526
Pseudathyrium alpestre ,-8,526
Pseudathyrium alpestre ,-6,632
Pseudathyrium alpestre ,-4,685
Pseudathyrium alpestre ,-10,545
Pseudathyrium alpestre ,3,587
Pseudathyrium alpestre ,-16,697
Pseudathyrium alpestre ,11,512
Pseudathyrium alpestre ,9,431
Pseudathyrium alpestre ,5,545
Pseudathyrium alpestre ,11,529
Pseudathyrium alpestre ,8,509
Pseudathyrium alpestre ,8,509
Pseudathyrium alpestre ,2,482
Pseudathyrium alpestre ,-9,547
Pseudathyrium alpestre ,-15,477
Pseudathyrium alpestre ,-34,619
Pseudathyrium alpestre ,-13,611
Pseudathyrium alpestre ,-34,619
Pseudathyrium alpestre ,14,534
Pseudathyrium alpestre ,14,534
Pseudathyrium alpestre ,-26,533
Pseudathyrium alpestre ,-46,707
Pseudathyrium alpestre ,-46,707
Pseudathyrium alpestre ,-26,533
Pseudathyrium alpestre ,0,587
Pseudathyrium alpestre ,0,587
Pseudathyrium alpestre ,-4,468
Pseudathyrium alpestre ,-4,468
Pseudathyrium alpestre ,14,511
Pseudathyrium alpestre ,42,919
Pseudathyrium alpestre ,13,2066
Pseudathyrium alpestre ,-4,1935
Pseudathyrium alpestre ,-17,1710
Pseudathyrium alpestre ,142,1667
Pseudathyrium alpestre ,13,2066
Pseudathyrium alpestre ,53,2066
Pseudathyrium alpestre ,-33,1783
Pseudathyrium alpestre ,19,1682
Pseudathyrium alpestre ,46,1740
Pseudathyrium alpestre ,54,642
Pseudathyrium alpestre ,58,752
Pseudathyrium alpestre ,58,752
Pseudathyrium alpestre ,47,817
Pseudathyrium alpestre ,24,514
Pseudathyrium alpestre ,-27,847
Pseudathyrium alpestre ,-27,804
Pseudathyrium alpestre ,-27,847
Pseudathyrium alpestre ,-36,677
Pseudathyrium alpestre ,-36,677
Pseudathyrium alpestre ,-40,852
Pseudathyrium alpestre ,-30,614
Pseudathyrium alpestre ,-33,927
Pseudathyrium alpestre ,-18,971
Pseudathyrium alpestre ,-44,963
Pseudathyrium alpestre ,-35,504
Pseudathyrium alpestre ,-55,579
Pseudathyrium alpestre ,-46,593
Pseudathyrium alpestre ,-62,634
Pseudathyrium alpestre ,-65,526
Pseudathyrium alpestre ,8,442
Pseudathyrium alpestre ,11,349
Pseudathyrium alpestre ,7,444
Pseudathyrium alpestre ,7,387
Pseudathyrium alpestre ,7,387
Pseudathyrium alpestre ,13,430
Pseudathyrium alpestre ,-29,780
Pseudathyrium alpestre ,20,697
Pseudathyrium alpestre ,15,805
Pseudathyrium alpestre ,-36,1013
Pseudathyrium alpestre ,-33,740
Pseudathyrium alpestre ,-15,782
Pseudathyrium alpestre ,-31,676
Pseudathyrium alpestre ,-37,746
Pseudathyrium alpestre ,-36,1013
Pseudathyrium alpestre ,-36,1013
Pseudathyrium alpestre ,11,455
Pseudathyrium alpestre ,17,724
Pseudathyrium alpestre ,17,724
Pseudathyrium alpestre ,0,591
Pseudathyrium alpestre ,15,755
Pseudathyrium alpestre ,15,755
Pseudathyrium alpestre ,15,755
Pseudathyrium alpestre ,15,755
Pseudathyrium alpestre ,8,821
Pseudathyrium alpestre ,-6,855
Pseudathyrium alpestre ,-51,575
Pseudathyrium alpestre ,9,835
Pseudathyrium alpestre ,8,851
Pseudathyrium alpestre ,-50,588
Pseudathyrium alpestre ,9,542
Pseudathyrium alpestre ,11,792
Pseudathyrium alpestre ,-50,588
Pseudathyrium alpestre ,-50,588
Pseudathyrium alpestre ,-50,588
Pseudathyrium alpestre ,-25,754
Pseudathyrium alpestre ,-50,588
Pseudathyrium alpestre ,-28,485
Pseudathyrium alpestre ,-50,588
Pseudathyrium alpestre ,8,851
Pseudathyrium alpestre ,8,851
Pseudathyrium alpestre ,-89,509
Pseudathyrium alpestre ,-78,491
Pseudathyrium alpestre ,-14,238
Pseudathyrium alpestre ,-61,427
Pseudathyrium alpestre ,-20,395
Pseudathyrium alpestre ,-20,395
Pseudathyrium alpestre ,-73,525
Pseudathyrium alpestre ,-39,428
Pseudathyrium alpestre ,-90,413
Pseudathyrium alpestre ,-90,413
Pseudathyrium alpestre ,-89,483
Pseudathyrium alpestre ,-89,483
Pseudathyrium alpestre ,-43,415
Pseudathyrium alpestre ,-33,332
Pseudathyrium alpestre ,111,1607
Pseudathyrium alpestre ,37,2832
Pseudathyrium alpestre ,91,1971
Pseudathyrium alpestre ,-1,2175
Pseudathyrium alpestre ,-1,2175
Pseudathyrium alpestre ,5,2311
Pseudathyrium alpestre ,91,1971
Pseudathyrium alpestre ,5,2311
Pseudathyrium alpestre ,5,2285
Pseudathyrium alpestre ,-1,2175
Pseudathyrium alpestre ,5,2311
Pseudathyrium alpestre ,91,1971
Pseudathyrium alpestre ,91,1971
Pseudathyrium alpestre ,4,2370
Pseudathyrium alpestre ,5,2311
Pseudathyrium alpestre ,14,2253
Pseudathyrium alpestre ,56,2488
Pseudathyrium alpestre ,37,2832
Pseudathyrium alpestre ,145,2269
Pseudathyrium alpestre ,37,2832
Pseudathyrium alpestre ,55,1722
Pseudathyrium alpestre ,40,2518
Pseudathyrium alpestre ,37,2832
Pseudathyrium alpestre ,5,2311
Pseudathyrium alpestre ,5,2311
Pseudathyrium alpestre ,27,2589
Pseudathyrium alpestre ,5,2285
Pseudathyrium alpestre ,65,2114
Pseudathyrium alpestre ,33,1934
Pseudathyrium alpestre ,32,1745
Pseudathyrium alpestre ,5,2311
Pseudathyrium alpestre ,75,2685
Pseudathyrium alpestre ,75,2685
Pseudathyrium alpestre ,20,2524
Pseudathyrium alpestre ,5,2311
Pseudathyrium alpestre ,56,2488
Pseudathyrium alpestre ,110,1099
Pseudathyrium alpestre ,146,2230
Pseudathyrium alpestre ,110,1201
Pseudathyrium alpestre ,146,2230
Pseudathyrium alpestre ,110,1099
Pseudathyrium alpestre ,121,936
Pseudathyrium alpestre ,121,936
Pseudathyrium alpestre ,121,936
Pseudathyrium alpestre ,121,936
Pseudathyrium alpestre ,110,1201
Pseudathyrium alpestre ,92,1297
Pseudathyrium alpestre ,92,1297
Pseudathyrium alpestre ,121,936
Pseudathyrium alpestre ,121,936
Pseudathyrium alpestre ,36,1581
Pseudathyrium alpestre ,100,1003
Pseudathyrium alpestre ,46,1324
Pseudathyrium alpestre ,46,1324
Pseudathyrium alpestre ,8,1800
Pseudathyrium alpestre ,37,1400
Pseudathyrium alpestre ,97,1538
Pseudathyrium alpestre ,97,1538
Pseudathyrium alpestre ,110,1222
Pseudathyrium alpestre ,27,1938
Pseudathyrium alpestre ,75,1445
Pseudathyrium alpestre ,58,2066
Pseudathyrium alpestre ,127,1881
Pseudathyrium alpestre ,130,1673
Pseudathyrium alpestre ,130,1673
Pseudathyrium alpestre ,130,1673
Pseudathyrium alpestre ,130,1673
Pseudathyrium alpestre ,130,1673
Pseudathyrium alpestre ,130,1673
Pseudathyrium alpestre ,130,1673
Pseudathyrium alpestre ,28,2091
Pseudathyrium alpestre ,55,2666
Pseudathyrium alpestre ,20,2795
Pseudathyrium alpestre ,24,2706
Pseudathyrium alpestre ,24,2706
Pseudathyrium alpestre ,27,2426
Pseudathyrium alpestre ,27,2426
Pseudathyrium alpestre ,27,2426
Pseudathyrium alpestre ,118,1277
Pseudathyrium alpestre ,27,2426
Pseudathyrium alpestre ,27,2426
Pseudathyrium alpestre ,150,1317
Pseudathyrium alpestre ,-25,1280
Pseudathyrium alpestre ,-25,1280
Pseudathyrium alpestre ,-13,1511
Pseudathyrium alpestre ,-13,1511
Pseudathyrium alpestre ,47,1200
Pseudathyrium alpestre ,47,1200
Pseudathyrium alpestre ,47,1200
Pseudathyrium alpestre ,-33,1504
Pseudathyrium alpestre ,-12,885
Pseudathyrium alpestre ,18,766
Pseudathyrium alpestre ,-1,524
